"id";"name";"date_added";"entity_type_id"
26778;"Celerity Contracting Services";"2017-04-25 04:47:12";1
26779;"Attenture";"2017-04-25 04:47:12";1
26780;"school board";"2017-04-25 04:47:12";1
26781;"Celerity Dyad Charter School";"2017-04-25 04:47:13";8
26782;"Love Bracelets";"2017-04-25 04:47:26";2
26783;"video-sharing comedy site";"2017-04-25 04:47:27";4
26784;"Nancy";"2017-04-25 04:47:27";2
26785;"Dave Becky";"2017-04-25 04:47:27";2
26786;"Heaven";"2017-04-25 04:47:27";2
26787;"LeBron James";"2017-04-25 04:47:28";2
26788;"Dave Chappelle";"2017-04-25 04:47:28";2
26789;"Dean Edwards";"2017-04-25 04:47:28";2
26790;"Sprinter";"2017-04-25 04:47:28";3
26791;"Central Intelligence";"2017-04-25 04:47:29";10
26792;"Neal Attell";"2017-04-25 04:47:29";2
26793;"Rawson Marshall Thurber";"2017-04-25 04:47:29";2
26794;"Floyd Mayweather";"2017-04-25 04:47:30";2
26795;"Cup Boyz";"2017-04-25 04:47:30";2
26796;"Bedford";"2017-04-25 04:47:30";7
26797;"Harry Ratchford";"2017-04-25 04:47:31";2
26798;"Givenchy";"2017-04-25 04:47:31";1
26799;"Drake";"2017-04-25 04:47:31";2
26800;"Atlantic City";"2017-04-25 04:47:32";7
26801;"social-media presence";"2017-04-25 04:47:32";4
26802;"food orders";"2017-04-25 04:47:33";4
26803;"Dave Attell";"2017-04-25 04:47:33";2
26804;"The 40-Year-Old Virgin";"2017-04-25 04:47:33";10
26805;"Video Music Awards";"2017-04-25 04:47:34";9
26806;"Henry Witherspoon";"2017-04-25 04:47:34";2
26807;"Arnold Turner";"2017-04-25 04:47:34";2
26808;"Hendrix";"2017-04-25 04:47:34";2
26809;"Funny or Die";"2017-04-25 04:47:35";1
26810;"Peggy Sirota";"2017-04-25 04:47:36";2
26811;"Winchester";"2017-04-25 04:47:36";7
26812;"Eniko Parrish";"2017-04-25 04:47:36";2
26813;"Brookstone";"2017-04-25 04:47:36";1
26814;"Marshall Thurber";"2017-04-25 04:47:36";2
26815;"Tyler Perry";"2017-04-25 04:47:37";2
26816;"Robert Hart";"2017-04-25 04:47:37";2
26817;"Poker";"2017-04-25 04:47:37";1
26818;"exec.";"2017-04-25 04:47:37";3
26819;"Patrice O'Neal";"2017-04-25 04:47:38";2
26820;"Bill Burr";"2017-04-25 04:47:38";2
26821;"Mercedes Sprinter";"2017-04-25 04:47:38";23
26822;"Nobody";"2017-04-25 04:47:39";2
26823;"CVS";"2017-04-25 04:47:39";1
26824;"computer analyst";"2017-04-25 04:47:39";3
26825;"massage chair";"2017-04-25 04:47:39";3
26826;"Hartbeat Digital";"2017-04-25 04:47:41";1
26827;"non-athlete";"2017-04-25 04:47:41";3
26828;"professional pool player";"2017-04-25 04:47:41";3
26829;"Vernon Foret";"2017-04-25 04:47:44";2
26830;"acting director of field operations for Puerto Rico";"2017-04-25 04:47:45";3
26831;"Ricardo Mayoral";"2017-04-25 04:47:46";2
26832;"beauty products";"2017-04-25 04:47:47";4
26833;"steel pickets";"2017-04-25 04:47:51";4
26834;"welder";"2017-04-25 04:47:51";3
26835;"Albert Garcia";"2017-04-25 04:47:51";2
26836;"law-abiding contributors";"2017-04-25 04:47:51";4
26837;"steel stretches";"2017-04-25 04:47:52";4
26838;"average federal worker";"2017-04-25 04:47:57";3
26839;"Defense Business Board";"2017-04-25 04:48:01";8
26840;"Institute for Liberty";"2017-04-25 04:48:01";8
26841;"Space Camp";"2017-04-25 04:48:01";13
26842;"public healthcare industry";"2017-04-25 04:48:02";4
26843;"Andrew Langer";"2017-04-25 04:48:03";2
26844;"flamesKeystone Pipeline";"2017-04-25 04:48:08";13
26845;"energy poli";"2017-04-25 04:48:09";4
26846;"Middle East";"2017-04-25 04:48:13";11
26847;"terrorist network";"2017-04-25 04:48:13";4
26848;"Delaware County";"2017-04-25 04:48:18";5
26849;"Tom Corbett";"2017-04-25 04:48:18";2
26850;"Marcel Groen";"2017-04-25 04:48:19";2
26851;"charismatic and wealthy state senator";"2017-04-25 04:48:20";3
26852;"district attorney and U.S. attorney";"2017-04-25 04:48:20";3
26853;"Terry Madonna";"2017-04-25 04:48:21";2
26854;"incumbent Republican governor";"2017-04-25 04:48:21";3
26855;"federal contests";"2017-04-25 04:48:22";22
26856;"Pat Meehan";"2017-04-25 04:48:22";2
26857;"Tom Wolf";"2017-04-25 04:48:22";2
26858;"Tom Smith";"2017-04-25 04:48:22";2
26859;"Marshall College";"2017-04-25 04:48:23";13
26860;"Franklin and Marshall College";"2017-04-25 04:48:23";8
26861;"Eastern Pennsylvania";"2017-04-25 04:48:23";28
26862;"campaigns infrastructure";"2017-04-25 04:48:24";4
26863;"Busch Stadium";"2017-04-25 04:48:26";13
26864;"Milwaukee Brewers";"2017-04-25 04:48:27";8
26865;"Etc.Center";"2017-04-25 04:48:27";8
26866;"star St. Louis catcher";"2017-04-25 04:48:27";3
26867;"Miguel Castro";"2017-04-25 04:48:27";2
26868;"fielder";"2017-04-25 04:48:27";3
26869;"Yadier Molina";"2017-04-25 04:48:28";2
26870;"Red Sox shortstop";"2017-04-25 04:48:28";3
26871;"Robbie Ross";"2017-04-25 04:48:28";2
26872;"Brett Cecil";"2017-04-25 04:48:28";2
26873;"flu";"2017-04-25 04:48:29";30
26874;"Keon Broxton";"2017-04-25 04:48:29";2
26875;"Matt Szczur";"2017-04-25 04:48:29";2
26876;"Xander Bogaerts";"2017-04-25 04:48:29";2
26877;"Tim Barnes";"2017-04-25 04:48:34";2
26878;"Lance Kendricks";"2017-04-25 04:48:34";2
26879;"Rob Havenstein";"2017-04-25 04:48:34";2
26880;"Cory Harkey";"2017-04-25 04:48:34";2
26881;"draft and select quarterback";"2017-04-25 04:48:35";3
26882;"Kayvon Webster";"2017-04-25 04:48:35";2
26883;"Pro Bowl";"2017-04-25 04:48:35";18
26884;"cornerback";"2017-04-25 04:48:35";3
26885;"Tyler Higbee";"2017-04-25 04:48:36";2
26886;"route runner";"2017-04-25 04:48:36";3
26887;"vice president of football operations";"2017-04-25 04:48:36";3
26888;"Andrew Donnal";"2017-04-25 04:48:36";2
26889;"Robert Woods";"2017-04-25 04:48:36";2
26890;"Greg Robinson";"2017-04-25 04:48:37";2
26891;"Sean McVay";"2017-04-25 04:48:37";2
26892;"Les Snead";"2017-04-25 04:48:37";2
26893;"John Sullivan";"2017-04-25 04:48:38";2
26894;"Trumaine Johnson";"2017-04-25 04:48:38";2
26895;"young quarterback , the center";"2017-04-25 04:48:38";3
26896;"Andrew Whitworth";"2017-04-25 04:48:38";2
26897;"Kevin Demoff";"2017-04-25 04:48:39";2
26898;"Wade Phillips";"2017-04-25 04:48:39";2
26899;"franchise-tagged cornerback";"2017-04-25 04:48:39";3
26900;"Todd Gurley";"2017-04-25 04:48:39";2
26901;"Ryan Groy";"2017-04-25 04:48:39";2
26902;"offensive tackle";"2017-04-25 04:48:40";3
26903;"Connor Barwin";"2017-04-25 04:48:40";2
26904;"Buffalo Bills";"2017-04-25 04:48:40";8
26905;"linebacker in defensive coordinator Wade Phillips";"2017-04-25 04:48:40";3
26906;"Temarrick Hemingway";"2017-04-25 04:48:41";2
26907;"left tackle";"2017-04-25 04:48:41";3
26908;"Tennessee Titans";"2017-04-25 04:48:41";8
26909;"Gillette Stadium";"2017-04-25 04:48:45";13
26910;"Al Riveron";"2017-04-25 04:48:46";2
26911;"Pittsburgh Steelers";"2017-04-25 04:48:46";8
26912;"Rich McKay";"2017-04-25 04:48:46";2
26913;"New York headquarters";"2017-04-25 04:48:47";13
26914;"Anthony Lynn";"2017-04-25 04:48:47";2
26915;"Dean Blandino";"2017-04-25 04:48:48";2
26916;"Rod Smith";"2017-04-25 04:48:48";2
26917;"Players Assn";"2017-04-25 04:48:48";8
26918;"player , and the player";"2017-04-25 04:48:48";3
26919;"Joe Mixon";"2017-04-25 04:48:48";2
26920;"the Super Bowl trophy";"2017-04-25 04:48:49";18
26921;"offensive coordinator and interim head coach";"2017-04-25 04:48:49";3
26922;"Robert Kraft";"2017-04-25 04:48:49";2
26923;"Roger Goodell";"2017-04-25 04:48:50";2
26924;"head coach";"2017-04-25 04:48:51";3
26925;"chairman of the competition committee";"2017-04-25 04:48:52";3
26926;"office of Surface Mining";"2017-04-25 04:48:55";8
26927;"coal mining region";"2017-04-25 04:48:56";4
26928;"coal mining jobs";"2017-04-25 04:48:57";4
26929;"Bonnaroo Music";"2017-04-25 04:49:00";1
26930;"Liberty Township";"2017-04-25 04:49:00";7
26931;"SNL";"2017-04-25 04:49:00";10
26932;"Bonnaroo";"2017-04-25 04:49:00";9
26933;"Vic TheatreJune";"2017-04-25 04:49:01";2
26934;"Carnegie Hall of HomesteadJune";"2017-04-25 04:49:02";13
26935;"New York University's Skirball Center";"2017-04-25 04:49:03";13
26936;"Rob Schneider";"2017-04-25 04:49:04";2
26937;"New York University's Skirball Center";"2017-04-25 04:49:04";8
26938;"@ Rams Head";"2017-04-25 04:49:04";3
26939;"social media screed";"2017-04-25 04:49:08";4
26940;"potential solution";"2017-04-25 04:49:11";4
26941;"Oakland-Alameda County Coliseum Authority";"2017-04-25 04:49:11";8
26942;"Coliseum Authority";"2017-04-25 04:49:11";13
26943;"sakeChargers Coach";"2017-04-25 04:49:11";3
26944;"Mark Wallington";"2017-04-25 04:49:11";2
26945;"35,000-seat Sam Boyd Stadium";"2017-04-25 04:49:12";13
26946;"UNLV";"2017-04-25 04:49:12";1
26947;"Oakland-Alameda County";"2017-04-25 04:49:12";5
26948;"Mark Davis";"2017-04-25 04:49:12";2
26949;"got.”charles.schilken@latimes.comTwitter";"2017-04-25 04:49:13";6
26950;"Scott McKibben";"2017-04-25 04:49:14";2
26951;"executive director of the agency";"2017-04-25 04:49:14";3
26952;"that.”gary.klein@latimes.comFollow";"2017-04-25 04:49:17";6
26953;"Palestinian Central Bureau";"2017-04-25 04:49:22";8
26954;"distinguished professor of physics";"2017-04-25 04:49:30";3
26955;"New York and co";"2017-04-25 04:49:31";1
26956;"Committee of Concerned Scientists";"2017-04-25 04:49:32";8
26957;"City University of New York";"2017-04-25 04:49:32";13
26958;"Fethullah Gulen";"2017-04-25 04:49:32";2
26959;"Human Rights Council";"2017-04-25 04:49:33";8
26960;"distinguished professor";"2017-04-25 04:49:34";3
26961;"Eugene Chudnovsky";"2017-04-25 04:49:34";2
26962;"the City University of New York";"2017-04-25 04:49:35";8
26963;"George Stewart";"2017-04-25 04:49:38";1
26964;"Philip Rivers";"2017-04-25 04:49:39";2
26965;"George";"2017-04-25 04:49:39";12
26966;"young quarterback";"2017-04-25 04:49:39";3
26967;"Kellen Clemens";"2017-04-25 04:49:39";2
26968;"special teams coordinator";"2017-04-25 04:49:40";3
26969;"Gus Bradley";"2017-04-25 04:49:40";2
26970;"Ken Whisenhunt";"2017-04-25 04:49:40";2
26971;"Ken Hall";"2017-04-25 04:49:43";2
26972;"Joseph diGenova";"2017-04-25 04:49:44";2
26973;"Nicole Brener-Schmitz";"2017-04-25 04:49:44";2
26974;"Secretary-Treasurer";"2017-04-25 04:49:44";3
26975;"executive assistant to Teamsters President James";"2017-04-25 04:49:44";3
26976;"internal communications";"2017-04-25 04:49:44";4
26977;"Democratic Union";"2017-04-25 04:49:45";8
26978;"District Court for the Southern District of New York";"2017-04-25 04:49:45";8
26979;"spokesman for the Teamsters could not be reached";"2017-04-25 04:49:45";3
26980;"International Brotherhood of Teamsters";"2017-04-25 04:49:46";8
26981;"attorney for the District of Columbia";"2017-04-25 04:49:46";3
26982;"Fred Zuckerman";"2017-04-25 04:49:46";2
26983;"Loretta Preska";"2017-04-25 04:49:46";2
26984;"William C. Smith";"2017-04-25 04:49:48";2
26985;"James";"2017-04-25 04:49:48";2
26986;"Independent Investigations Office";"2017-04-25 04:49:48";1
26987;"healthcare policy types";"2017-04-25 04:49:53";4
26988;"auto insurance";"2017-04-25 04:49:54";4
26989;"conservative healthcare policy expert";"2017-04-25 04:49:55";4
26990;"insurance works";"2017-04-25 04:49:55";4
26991;"Mark Stroh";"2017-04-25 04:50:00";2
26992;"Lombardy";"2017-04-25 04:50:04";5
26993;"Oakland Raiders";"2017-04-25 04:50:04";8
26994;"Derek Carr";"2017-04-25 04:50:05";2
26995;"Amy Trask";"2017-04-25 04:50:06";2
26996;"sports business consultant";"2017-04-25 04:50:06";3
26997;"Jack Del Rio";"2017-04-25 04:50:06";2
26998;"Marc Ganis";"2017-04-25 04:50:07";2
26999;"knee injury";"2017-04-25 04:50:07";30
27000;"Clark County";"2017-04-25 04:50:07";5
27001;"university-educated scientific researcher";"2017-04-25 04:50:11";3
27002;"Bob Arum";"2017-04-25 04:50:11";2
27003;"Egis Klimas";"2017-04-25 04:50:12";2
27004;"Andriy Kolosov";"2017-04-25 04:50:12";2
27005;"Roman Martinez";"2017-04-25 04:50:12";2
27006;"Kolosov";"2017-04-25 04:50:12";1
27007;"Nicholas Walters";"2017-04-25 04:50:13";2
27008;"Michael Irvin";"2017-04-25 04:50:16";2
27009;"attorney for Irvin";"2017-04-25 04:50:16";3
27010;"22.A police";"2017-04-25 04:50:17";8
27011;"University of Miami";"2017-04-25 04:50:18";8
27012;"University of Miami";"2017-04-25 04:50:18";13
27013;"Lauderdale police";"2017-04-25 04:50:19";8
27014;"Dallas Cowboys";"2017-04-25 04:50:19";8
27015;"car dealership empire";"2017-04-25 04:50:29";4
27016;"unserious car buyers";"2017-04-25 04:50:29";4
27017;"R-Ill.Other";"2017-04-25 04:50:30";8
27018;"Ice Hockey";"2017-04-25 04:50:35";17
27019;"finance committees";"2017-04-25 04:50:35";4
27020;"Vanderbilt Medical Center";"2017-04-25 04:50:36";13
27021;"Kenjon Barner";"2017-04-25 04:50:36";2
27022;"George Stewart";"2017-04-25 04:50:36";2
27023;"Dean Spanos";"2017-04-25 04:50:37";2
27024;"neurological surgery";"2017-04-25 04:50:37";37
27025;"Tom Telesco";"2017-04-25 04:50:37";2
27026;"Asked Sunday";"2017-04-25 04:50:37";2
27027;"professor of neurological surgery , orthopaedic surgery and rehabilitation";"2017-04-25 04:50:38";3
27028;"first chief medical officer";"2017-04-25 04:50:39";3
27029;"Stan Kroenke";"2017-04-25 04:50:39";2
27030;"Philadelphia Eagles";"2017-04-25 04:50:39";8
27031;"Vanderbilt Medical Center";"2017-04-25 04:50:40";8
27032;"orthopaedic surgery";"2017-04-25 04:50:40";37
27033;"Vanderbilt Sports Concussion C";"2017-04-25 04:50:40";1
27034;"the East Bay Times";"2017-04-25 04:50:40";14
27035;"Russell Okung";"2017-04-25 04:50:40";2
27036;"Raiders";"2017-04-25 04:50:41";1
27037;"soon.First-timerRams Coach";"2017-04-25 04:50:41";3
27038;"Nintendo";"2017-04-25 04:50:42";1
27039;"Allen Sills";"2017-04-25 04:50:42";2
27040;"Arturo Alas";"2017-04-25 04:50:44";2
27041;"Julio Armas";"2017-04-25 04:50:44";2
27042;"Raul Jaramillo";"2017-04-25 04:50:45";2
27043;"Diana Lopez";"2017-04-25 04:50:46";2
27044;"A Day in the Life";"2017-04-25 04:50:49";34
27045;"Nikki Glaser";"2017-04-25 04:50:50";2
27046;"social commentator";"2017-04-25 04:50:50";3
27047;"Chris Convoy";"2017-04-25 04:50:50";2
27048;"cheaper personal services";"2017-04-25 04:50:58";4
27049;"Venice Beach";"2017-04-25 04:51:04";15
27050;"American Constitution Society for Law and Policy";"2017-04-25 04:51:08";8
27051;"director strategic engagement";"2017-04-25 04:51:08";3
27052;"Federal Judicial Center";"2017-04-25 04:51:09";8
27053;"Administrative office of the U.S. Courts";"2017-04-25 04:51:09";8
27054;"6th Circuit Court";"2017-04-25 04:51:10";8
27055;"final arbiter";"2017-04-25 04:51:11";3
27056;"Henry S. Rosen";"2017-04-25 04:51:15";2
27057;"La Pen";"2017-04-25 04:51:15";2
27058;"Michelangelo Signorile";"2017-04-25 04:51:16";2
27059;"Hofer";"2017-04-25 04:51:18";2
27060;"Joe Ellis";"2017-04-25 04:51:22";2
27061;"Nevada Legislature";"2017-04-25 04:51:22";8
27062;"stadium solution";"2017-04-25 04:51:23";4
27063;"report.sam.farmer@latimes.comFollow";"2017-04-25 04:51:23";6
27064;"NFL games";"2017-04-25 04:51:23";18
27065;"Stadium Authority";"2017-04-25 04:51:23";13
27066;"Las Vegas Stadium Authority";"2017-04-25 04:51:24";8
27067;"Dan Woike";"2017-04-25 04:51:24";2
27068;"silver and black face paint";"2017-04-25 04:51:25";4
27069;"Ray Perez";"2017-04-25 04:51:25";2
27070;"Fortress Management Group";"2017-04-25 04:51:26";1
27071;"Eric Grubman";"2017-04-25 04:51:26";2
27072;"construction loan";"2017-04-25 04:51:26";4
27073;"Al Davis";"2017-04-25 04:51:26";2
27074;"Sports consultant";"2017-04-25 04:51:27";3
27075;"president and chief executive";"2017-04-25 04:51:27";3
27076;"Stephen Ross";"2017-04-25 04:51:27";2
27077;"Death";"2017-04-25 04:51:27";2
27078;"heart aches";"2017-04-25 04:51:28";30
27079;"Miami Dolphins";"2017-04-25 04:51:28";8
27080;"online gambling";"2017-04-25 04:51:29";4
27081;"race and sports book director";"2017-04-25 04:51:32";3
27082;"director of Sin City";"2017-04-25 04:51:32";3
27083;"Jay Kornegay";"2017-04-25 04:51:33";2
27084;"65,000-seat NFL stadium";"2017-04-25 04:51:33";13
27085;"The 2007 NBA";"2017-04-25 04:51:33";18
27086;"baccarat player";"2017-04-25 04:51:34";3
27087;"Las Vegas";"2017-04-25 04:51:34";34
27088;"Jay Rood";"2017-04-25 04:51:34";2
27089;"Green Bay Packers";"2017-04-25 04:51:34";8
27090;"MGM Resorts";"2017-04-25 04:51:35";1
27091;"college sports authorities";"2017-04-25 04:51:35";4
27092;"Original Los Angeles Raiders Booster Club";"2017-04-25 04:51:40";8
27093;"Los Angeles Rams";"2017-04-25 04:51:40";8
27094;"Steve Frazier";"2017-04-25 04:51:40";2
27095;"Greg Galvan";"2017-04-25 04:51:42";2
27096;"Jose Ramos";"2017-04-25 04:51:42";2
27097;"Covina";"2017-04-25 04:51:43";7
27098;"Francisco 49er quarterback";"2017-04-25 04:51:45";3
27099;"influential non-sports figures";"2017-04-25 04:51:46";4
27100;"James Mattern";"2017-04-25 04:51:52";2
27101;"Ted Alexandro";"2017-04-25 04:51:53";2
27102;"Amy Schumer";"2017-04-25 04:51:53";2
27103;"Wanda Sykes";"2017-04-25 04:51:54";2
27104;"Manhattan";"2017-04-25 04:51:54";10
27105;"tried-and-true comedy tool";"2017-04-25 04:51:55";4
27106;"Jon Laster";"2017-04-25 04:51:55";2
27107;"Aida Rodriguez";"2017-04-25 04:51:56";2
27108;"William Stephenson";"2017-04-25 04:51:56";2
27109;"Gotham Comedy Club";"2017-04-25 04:51:57";8
27110;"Helen Hong";"2017-04-25 04:51:57";2
27111;"acting undersecretary";"2017-04-25 04:52:00";3
27112;"Michele Flournoy";"2017-04-25 04:52:00";2
27113;"National Counterterrorism Center";"2017-04-25 04:52:00";8
27114;"Lisa Disbrow";"2017-04-25 04:52:01";2
27115;"Sean Stackley";"2017-04-25 04:52:01";2
27116;"Robert Speer";"2017-04-25 04:52:02";2
27117;"Nick Rasmussen";"2017-04-25 04:52:02";2
27118;"policy chief";"2017-04-25 04:52:02";3
27119;"Bob Work";"2017-04-25 04:52:02";2
27120;"Adam Szubin";"2017-04-25 04:52:03";2
27121;"acting assistant";"2017-04-25 04:52:03";3
27122;"William Lynn";"2017-04-25 04:52:03";2
27123;"chief spokesman for the department";"2017-04-25 04:52:04";3
27124;"senior military adviser";"2017-04-25 04:52:09";3
27125;"Kevin Sweeney";"2017-04-25 04:52:10";2
27126;"Craig Faller";"2017-04-25 04:52:10";2
27127;"chief of legislative affairs";"2017-04-25 04:52:11";3
27128;"Forestburgh";"2017-04-25 04:52:14";7
27129;"Katz";"2017-04-25 04:52:14";2
27130;"Dr. Katz, Professional Therapist";"2017-04-25 04:52:14";34
27131;"Space Ghost Coast to Coast";"2017-04-25 04:52:15";34
27132;"Professional Therapist";"2017-04-25 04:52:15";3
27133;"Providence";"2017-04-25 04:52:15";7
27134;"Bob Saget";"2017-04-25 04:52:15";2
27135;"Patton Oswalt";"2017-04-25 04:52:16";2
27136;"brilliant comedian";"2017-04-25 04:52:16";3
27137;"Uncle Buck";"2017-04-25 04:52:16";10
27138;"Big and";"2017-04-25 04:52:16";10
27139;"State Secretary";"2017-04-25 04:52:20";3
27140;"Gerry Brownlee";"2017-04-25 04:52:20";2
27141;"Tomomi Inada";"2017-04-25 04:52:20";2
27142;"team executive";"2017-04-25 04:52:23";3
27143;"Fabian Moreau";"2017-04-25 04:52:24";2
27144;"Jim Mora";"2017-04-25 04:52:24";2
27145;"sam.farmer@latimes.comFollow";"2017-04-25 04:52:25";6
27146;"Tony Pauline";"2017-04-25 04:52:26";2
27147;"chest injury";"2017-04-25 04:52:26";30
27148;"DraftAnalyst.com";"2017-04-25 04:52:27";26
27149;"re-sign running back";"2017-04-25 04:52:29";3
27150;"Ryan Matthews";"2017-04-25 04:52:29";2
27151;"Branden Oliver";"2017-04-25 04:52:29";2
27152;"Philadelphia.dan.woike@latimes.c";"2017-04-25 04:52:30";6
27153;"Safety Adrian Phillips";"2017-04-25 04:52:31";2
27154;"incoming Senate Minority Leader";"2017-04-25 04:52:37";3
27155;"Bleacher Report";"2017-04-25 04:52:41";1
27156;"AFC general manager";"2017-04-25 04:52:42";3
27157;"Super Bowl 50";"2017-04-25 04:52:46";18
27158;"Champ Bailey";"2017-04-25 04:52:46";2
27159;"New York Giants";"2017-04-25 04:52:47";8
27160;"Pro Bowl";"2017-04-25 04:52:47";2
27161;"Janoris Jenkins";"2017-04-25 04:52:47";2
27162;"Rams player";"2017-04-25 04:52:48";3
27163;"NFL championship";"2017-04-25 04:52:48";18
27164;"Chris Harris Jr.";"2017-04-25 04:52:49";2
27165;"Aqib Talib";"2017-04-25 04:52:49";2
27166;"foot injury";"2017-04-25 04:52:49";30
27167;"several injuries";"2017-04-25 04:52:50";30
27168;"Michael Jordan";"2017-04-25 04:52:50";2
27169;"opposite cornerback";"2017-04-25 04:52:50";3
27170;"Coty Sensabaugh";"2017-04-25 04:52:50";2
27171;"Troy Hill";"2017-04-25 04:52:51";2
27172;"Peyton Manning";"2017-04-25 04:52:51";2
27173;"Tahaan Goodman";"2017-04-25 04:52:55";2
27174;"Marcus Rios";"2017-04-25 04:52:56";2
27175;"Cameron Judge";"2017-04-25 04:52:56";2
27176;"Hall of Famers";"2017-04-25 04:52:56";13
27177;"Eli Ankou";"2017-04-25 04:52:57";2
27178;"Takkarist McKinley";"2017-04-25 04:52:57";2
27179;"Sam Mills";"2017-04-25 04:52:57";2
27180;"Judge , tackle";"2017-04-25 04:52:57";3
27181;"Woodson";"2017-04-25 04:52:57";2
27182;"Green Bay quarterback";"2017-04-25 04:52:58";3
27183;"Detroit Lions";"2017-04-25 04:52:58";8
27184;"New York Jets";"2017-04-25 04:52:58";8
27185;"Teryl Austin";"2017-04-25 04:52:59";2
27186;"elite player";"2017-04-25 04:52:59";3
27187;"Ken Zampese";"2017-04-25 04:52:59";2
